tanggal,level_harga,provinsi,komoditas,harga_rupiah,harga_bulan_berikutnya,perubahan_harga_1_bulan_pct,target_perubahan_harga_1_bulan_pct,n_raw_rows,unique_price_count,min_price,max_price,flag_change_abs_100pct,flag_target_abs_100pct,flag_change_mad,flag_target_mad,flag_source_conflict
2023-10-01,produsen,Jawa Tengah,GKP Tk. Petani,5962.0,7034.0,-9.735049205147616,17.980543441798048,1,1,5962.0,5962.0,False,False,False,True,False
2023-08-01,produsen,Banten,GKG Tk. Penggilingan,6008.0,7088.0,-0.9071416790367826,17.97603195739015,1,1,6008.0,6008.0,False,False,False,True,False
2023-08-01,produsen,Jawa Timur,GKP Tk. Penggilingan,5800.0,6842.0,-16.100101258498476,17.965517241379313,1,1,5800.0,5800.0,False,False,True,True,False
2022-07-01,konsumen,Jambi,Minyak Goreng Kemasan,20525.0,16840.0,-7.8728847793886665,-17.953714981729597,1,1,20525.0,20525.0,False,False,False,True,False
2023-10-01,produsen,D.I Yogyakarta,GKP Tk. Petani,5379.0,6343.0,-13.811889120333277,17.921546755902583,1,1,5379.0,5379.0,False,False,True,True,False
2023-12-01,produsen,Jambi,Sapi Hidup (Tingkat Peternak/RPH),48107.0,56720.0,-15.277728857736605,17.903839358097585,1,1,48107.0,48107.0,False,False,True,True,False
2024-03-01,produsen,D.I Yogyakarta,GKP Tk. Petani,6803.0,5586.0,-5.078833542625927,-17.889166544171687,1,1,6803.0,6803.0,False,False,False,True,False
2025-04-01,konsumen,Papua Pegunungan,Daging Sapi Murni,123000.0,145000.0,-27.647058823529413,17.886178861788625,1,1,123000.0,123000.0,False,False,True,True,False
2025-04-01,konsumen,Maluku Utara,Ikan Bandeng,50938.0,60000.0,17.265988305170588,17.790254819584582,1,1,50938.0,50938.0,False,False,True,True,False
2025-01-01,produsen,D.I Yogyakarta,Cabai Merah Keriting Tingkat Petani,41525.0,34150.0,116.65970990295315,-17.760385310054183,1,1,41525.0,41525.0,True,False,False,False,False
2023-10-01,produsen,Jawa Timur,GKG Tk. Penggilingan,6767.0,7968.0,-9.374581491897683,17.747894192404324,1,1,6767.0,6767.0,False,False,False,True,False
2023-04-01,konsumen,Riau,Daging Ayam Ras,29662.0,34923.0,-2.788975190902243,17.736497876070388,1,1,29662.0,29662.0,False,False,False,True,False
2023-10-01,produsen,Nusa Tenggara Barat,Beras Premium Tingkat Penggilingan,11358.0,13371.0,-5.92230597200365,17.723190702588475,1,1,11358.0,11358.0,False,False,False,True,False
2022-07-01,konsumen,Kepulauan Riau,Minyak Goreng Kemasan,21381.0,17599.0,-6.718729549321578,-17.688602029839572,1,1,21381.0,21381.0,False,False,False,True,False
2023-10-01,produsen,Lampung,GKG Tk. Penggilingan,6475.0,7615.0,-9.26289237668162,17.606177606177596,1,1,6475.0,6475.0,False,False,False,True,False
2022-08-01,konsumen,Gorontalo,Daging Ayam Ras,28492.0,23487.0,-6.614224844313343,-17.566334409658857,1,1,28492.0,28492.0,False,False,False,True,False
2023-10-01,produsen,D.I Yogyakarta,GKP Tk. Penggilingan,5487.0,6450.0,-13.929411764705879,17.55057408419902,1,1,5487.0,5487.0,False,False,False,True,False
2023-08-01,produsen,Jambi,GKP Tk. Petani,5225.0,6141.0,-0.03826286588864969,17.531100478468908,1,1,5225.0,5225.0,False,False,False,True,False
2024-12-01,konsumen,Papua Tengah,Ikan Tongkol,60819.0,71456.0,-1.8114011720831158,17.489600289383244,1,1,60819.0,60819.0,False,False,False,True,False
2025-01-01,konsumen,Papua Tengah,Ikan Tongkol,71456.0,59012.0,17.489600289383244,-17.414912673533365,1,1,71456.0,71456.0,False,False,True,True,False
2023-10-01,produsen,Jawa Timur,GKP Tk. Petani,5853.0,6872.0,-10.449816401468793,17.4098752776354,1,1,5853.0,5853.0,False,False,False,True,False
2024-03-01,produsen,Sumatera Selatan,GKP Tk. Petani,5833.0,4822.0,-13.776792313377683,-17.332418995371167,1,1,5833.0,5833.0,False,False,True,True,False
2023-08-01,produsen,Sumatera Selatan,Telur Ayam Ras,26850.0,22204.0,-1.5582034830430747,-17.30353817504655,1,1,26850.0,26850.0,False,False,False,True,False
2024-04-01,konsumen,Kalimantan Timur,Kedelai Biji Kering,15514.0,12832.0,2.233937397034591,-17.287611189893003,1,1,15514.0,15514.0,False,False,False,True,False
2023-08-01,produsen,Nusa Tenggara Barat,GKP Tk. Penggilingan,5456.0,6399.0,-20.547546235619627,17.283724340175954,1,1,5456.0,5456.0,False,False,True,True,False
2024-04-01,konsumen,Nusa Tenggara Barat,Kedelai Biji Kering,15472.0,12798.0,-2.8628829733802097,-17.28283350568769,1,1,15472.0,15472.0,False,False,False,True,False
2025-03-01,konsumen,Maluku Utara,Ikan Bandeng,43438.0,50938.0,-5.417410617079654,17.265988305170588,1,1,43438.0,43438.0,False,False,False,True,False
2024-12-01,konsumen,Papua Barat,Minyak Goreng Curah,20631.0,17069.0,4.392045742043216,-17.265280403276616,1,1,20631.0,20631.0,False,False,False,True,False
2024-07-01,konsumen,Papua Barat Daya,Ikan Bandeng,56454.0,66188.0,1.4775668679896548,17.242356608920527,1,1,56454.0,56454.0,False,False,False,True,False
2024-03-01,produsen,Sulawesi Selatan,Jagung Pipilan Kering Tingkat Petani,4718.0,3905.0,-36.89138576779026,-17.231877914370497,1,1,4718.0,4718.0,False,False,True,False,False
2022-07-01,konsumen,Bengkulu,Minyak Goreng Kemasan,18221.0,15088.0,-18.229143293093387,-17.194445968936943,1,1,18221.0,18221.0,False,False,True,True,False
2025-03-01,konsumen,Sulawesi Barat,Ikan Tongkol,31473.0,36860.0,12.669148707668064,17.1162583801989,1,1,31473.0,31473.0,False,False,False,True,False
2025-07-01,produsen,Sulawesi Tenggara,GKP Tk. Penggilingan,6931.0,8117.0,-5.391755391755392,17.11152791804935,1,1,6931.0,6931.0,False,False,False,True,False
2023-11-01,produsen,Sumatera Barat,Beras Medium Tingkat Penggilingan,13353.0,11070.0,5.465603032935795,-17.097281509773087,1,1,13353.0,13353.0,False,False,False,True,False
2023-08-01,produsen,D.I Yogyakarta,Beras Medium Tingkat Penggilingan,10394.0,12171.0,0.16382384118724946,17.09640177025207,1,1,10394.0,10394.0,False,False,False,True,False
2023-08-01,produsen,Jawa Timur,GKG Tk. Penggilingan,6378.0,7467.0,1.1578112609040403,17.074317968015063,1,1,6378.0,6378.0,False,False,False,True,False
2023-10-01,produsen,Sulawesi Selatan,Beras Premium Tingkat Penggilingan,10880.0,12728.0,-10.35676031968361,16.985294117647065,1,1,10880.0,10880.0,False,False,True,True,False
2024-04-01,konsumen,Sumatera Utara,Kedelai Biji Kering,15229.0,12652.0,1.2566489361702127,-16.921662617374743,1,1,15229.0,15229.0,False,False,False,True,False
2024-12-01,produsen,Sumatera Barat,GKP Tk. Petani,6232.0,7286.0,-6.706586826347305,16.91270860077021,1,1,6232.0,6232.0,False,False,False,True,False
2024-06-01,konsumen,Maluku,Ikan Bandeng,24070.0,20000.0,2.1820343012395993,-16.909015371832158,1,1,24070.0,24070.0,False,False,False,True,False
2022-09-01,konsumen,Sulawesi Selatan,Beras Premium,10903.0,12740.0,-0.2013729977116685,16.848573787031086,1,1,10903.0,10903.0,False,False,False,True,False
2023-06-01,produsen,Nusa Tenggara Timur,GKP Tk. Penggilingan,6000.0,7008.0,4.347826086956519,16.799999999999994,1,1,6000.0,6000.0,False,False,False,True,False
2023-10-01,produsen,Jawa Tengah,GKG Tk. Penggilingan,6912.0,8072.0,-10.70921069629247,16.78240740740742,1,1,6912.0,6912.0,False,False,False,True,False
2023-08-01,produsen,D.I Yogyakarta,GKG Tk. Penggilingan,6244.0,7290.0,0.8235104149846517,16.752081998718758,1,1,6244.0,6244.0,False,False,False,True,False
2022-07-01,konsumen,Sumatera Selatan,Minyak Goreng Kemasan,18044.0,15023.0,-15.800279981334576,-16.742407448459318,1,1,18044.0,18044.0,False,False,True,True,False
2024-03-01,produsen,Jawa Timur,GKP Tk. Petani,6703.0,5582.0,-8.466475488187896,-16.723854990302844,1,1,6703.0,6703.0,False,False,False,True,False
2023-08-01,produsen,Nusa Tenggara Barat,GKP Tk. Petani,5244.0,6120.0,1.2941858219045699,16.704805491990847,1,1,5244.0,5244.0,False,False,False,True,False
2025-02-01,konsumen,Papua,Ikan Tongkol,40581.0,47352.0,-14.537528430629266,16.685148222074364,1,1,40581.0,40581.0,False,False,True,True,False
2023-04-01,konsumen,Jawa Timur,Kedelai Biji Kering,14271.0,11892.0,-1.1635154789112812,-16.670170275383644,1,1,14271.0,14271.0,False,False,False,True,False
2024-07-01,konsumen,Papua Pegunungan,Tepung Terigu Curah,10000.0,11667.0,-13.666580333247003,16.67000000000001,1,1,10000.0,10000.0,False,False,True,True,False
2025-01-01,konsumen,Maluku,Ikan Kembung,26973.0,31466.0,1.2158054711246091,16.657398138879632,1,1,26973.0,26973.0,False,False,False,True,False
2023-11-01,produsen,Banten,Beras Premium Tingkat Penggilingan,13034.0,15200.0,16.115812917594653,16.618075801749278,1,1,13034.0,13034.0,False,False,True,True,False
2024-06-01,konsumen,Papua Barat Daya,Kedelai Biji Kering,14445.0,16841.0,-3.3326641236699484,16.587054344063688,1,1,14445.0,14445.0,False,False,False,True,False
2023-04-01,konsumen,Kalimantan Barat,Kedelai Biji Kering,15869.0,13238.0,-1.4715013038619107,-16.57949461213687,1,1,15869.0,15869.0,False,False,False,True,False
2022-09-01,konsumen,Nusa Tenggara Timur,Beras Premium,12381.0,14430.0,0.42991563919532183,16.549551732493327,1,1,12381.0,12381.0,False,False,False,True,False
2023-08-01,produsen,Nusa Tenggara Barat,GKG Tk. Penggilingan,6055.0,7057.0,0.7152361942781127,16.54830718414533,1,1,6055.0,6055.0,False,False,False,True,False
2024-07-01,konsumen,Papua Barat,Garam Konsumsi,9966.0,11613.0,1.0648007301490736,16.526189042745344,1,1,9966.0,9966.0,False,False,False,True,False
2023-08-01,produsen,Nusa Tenggara Barat,Beras Medium Tingkat Penggilingan,9422.0,10979.0,-0.35956006768189663,16.525153895139045,1,1,9422.0,9422.0,False,False,False,True,False
2023-10-01,produsen,Jawa Timur,GKP Tk. Penggilingan,6150.0,7166.0,-10.114001753873136,16.52032520325204,1,1,6150.0,6150.0,False,False,False,True,False
2024-12-01,produsen,Bali,GKG Tk. Penggilingan,8286.0,6918.0,5.715743812196994,-16.509775524981897,1,1,8286.0,8286.0,False,False,False,True,False
2024-09-01,konsumen,Papua Barat Daya,Kedelai Biji Kering,14331.0,11976.0,-18.59236537150648,-16.432907682646015,1,1,14331.0,14331.0,False,False,True,True,False
2025-01-01,konsumen,Sulawesi Barat,Ikan Tongkol,23997.0,27934.0,-5.6462076829316254,16.406217443847137,1,1,23997.0,23997.0,False,False,False,True,False
2023-10-01,produsen,Jawa Barat,GKG Tk. Penggilingan,6731.0,7835.0,-10.480117036840008,16.401723369484465,1,1,6731.0,6731.0,False,False,False,True,False
2024-12-01,konsumen,Maluku Utara,Minyak Goreng Kemasan,20927.0,24359.0,-0.7258064516128981,16.3998662015578,1,1,20927.0,20927.0,False,False,False,True,False
2023-11-01,produsen,Sulawesi Selatan,Beras Medium Tingkat Penggilingan,11460.0,13339.0,13.5327917574797,16.396160558464224,1,1,11460.0,11460.0,False,False,True,True,False
2023-08-01,produsen,Kalimantan Selatan,GKP Tk. Petani,5460.0,6352.0,-4.628820960698688,16.336996336996346,1,1,5460.0,5460.0,False,False,False,True,False
2025-03-01,konsumen,Sulawesi Barat,Ikan Kembung,40925.0,47593.0,9.975008733507117,16.293219303604147,1,1,40925.0,40925.0,False,False,False,True,False
2024-11-01,konsumen,Maluku Utara,Minyak Goreng Curah,21500.0,25000.0,22.857142857142865,16.279069767441868,1,1,21500.0,21500.0,False,False,True,True,False
2023-08-01,produsen,Jawa Tengah,Beras Medium Tingkat Penggilingan,10367.0,12050.0,0.10621861722672765,16.234204687952158,1,1,10367.0,10367.0,False,False,False,True,False
2024-03-01,produsen,Bali,GKP Tk. Petani,6831.0,5723.0,-4.621614074280922,-16.220172741911874,1,1,6831.0,6831.0,False,False,False,True,False
2025-09-01,produsen,Aceh,Cabai Merah Keriting Tingkat Petani,55880.0,64929.0,103.2443442205572,16.19362920544023,1,1,55880.0,55880.0,True,False,False,False,False
2023-08-01,produsen,Nusa Tenggara Barat,Beras Premium Tingkat Penggilingan,10391.0,12073.0,0.7758704296382479,16.18708497738428,1,1,10391.0,10391.0,False,False,False,True,False
2024-07-01,konsumen,Maluku Utara,Ikan Bandeng,42200.0,35370.0,-2.961736571008089,-16.184834123222746,1,1,42200.0,42200.0,False,False,False,True,False
2025-01-01,konsumen,Papua Barat,Ikan Bandeng,60035.0,69748.0,12.95177889409418,16.178895644207536,1,1,60035.0,60035.0,False,False,True,True,False
2025-01-01,konsumen,Bali,Cabai Rawit Merah,80178.0,67208.0,107.19971056439941,-16.176507271321306,1,1,80178.0,80178.0,True,False,True,False,False
2024-03-01,produsen,Jawa Tengah,GKP Tk. Petani,6661.0,5584.0,-11.2812999467235,-16.168743431917132,1,1,6661.0,6661.0,False,False,False,True,False
2023-08-01,produsen,Lampung,GKP Tk. Penggilingan,5650.0,6562.0,-8.782692928640623,16.141592920353975,1,1,5650.0,5650.0,False,False,False,True,False
2023-10-01,produsen,Banten,Beras Premium Tingkat Penggilingan,11225.0,13034.0,-11.20866951431736,16.115812917594653,1,1,11225.0,11225.0,False,False,True,True,False
2023-07-01,produsen,Jawa Timur,GKP Tk. Penggilingan,6913.0,5800.0,23.226381461675572,-16.100101258498476,1,1,6913.0,6913.0,False,False,True,True,False
2023-10-01,produsen,D.I Yogyakarta,GKG Tk. Penggilingan,6603.0,7666.0,-9.4238683127572,16.09874299560805,1,1,6603.0,6603.0,False,False,False,True,False
2023-11-01,produsen,Kalimantan Tengah,Beras Premium Tingkat Penggilingan,15159.0,12721.0,18.828878262914483,-16.082855069595624,1,1,15159.0,15159.0,False,False,True,True,False
2025-01-01,konsumen,Papua,Ikan Kembung,49096.0,56991.0,-11.39185677158533,16.080739775134422,1,1,49096.0,49096.0,False,False,False,True,False
2025-01-01,konsumen,Papua Tengah,Ikan Kembung,58418.0,49033.0,3.5982195108975157,-16.065253860111607,1,1,58418.0,58418.0,False,False,False,True,False
2024-05-01,produsen,Sumatera Selatan,GKP Tk. Petani,4900.0,5686.0,1.6175860638739215,16.040816326530603,1,1,4900.0,4900.0,False,False,False,True,False
2023-08-01,produsen,Aceh,GKG Tk. Penggilingan,6213.0,7209.0,2.507836990595602,16.030902945436985,1,1,6213.0,6213.0,False,False,False,True,False
2024-06-01,konsumen,Papua Selatan,Jagung Tingkat Peternak,7111.0,8250.0,-29.767901234567905,16.017437772465204,1,1,7111.0,7111.0,False,False,True,False,False
2025-03-01,konsumen,Papua Pegunungan,Beras Medium,20000.0,23200.0,-31.429355093084656,15.999999999999993,1,1,20000.0,20000.0,False,False,True,True,False
2024-02-01,konsumen,Gorontalo,Beras Premium,15321.0,17771.0,7.970401691331919,15.991123294824106,1,1,15321.0,15321.0,False,False,True,True,False
2023-11-01,produsen,Bali,Sapi Hidup (Tingkat Peternak/RPH),41305.0,47904.0,0.9038719921827365,15.976274058830642,1,1,41305.0,41305.0,False,False,False,True,False
2025-01-01,konsumen,Maluku,Ikan Tongkol,28051.0,32517.0,-1.3955286839145153,15.921001033831228,1,1,28051.0,28051.0,False,False,False,True,False
2024-03-01,produsen,Gorontalo,Beras Medium Tingkat Penggilingan,15125.0,12719.0,27.15426649852879,-15.90743801652893,1,1,15125.0,15125.0,False,False,True,True,False
2024-12-01,produsen,Bali,Sapi Hidup (Tingkat Peternak/RPH),41000.0,47521.0,0.0,15.90487804878049,1,1,41000.0,41000.0,False,False,False,True,False
2023-09-01,produsen,Jawa Barat,GKP Tk. Petani,6366.0,5355.0,18.547486033519544,-15.881244109330817,1,1,6366.0,6366.0,False,False,True,True,False
2024-03-01,produsen,Jawa Barat,GKP Tk. Petani,6617.0,5568.0,-8.3009977827051,-15.853105636995613,1,1,6617.0,6617.0,False,False,False,True,False
2022-06-01,konsumen,Sumatera Selatan,Minyak Goreng Kemasan,21430.0,18044.0,-8.171573038522517,-15.800279981334576,1,1,21430.0,21430.0,False,False,False,True,False
2023-10-01,produsen,Jawa Tengah,Beras Medium Tingkat Penggilingan,10749.0,12444.0,-10.796680497925315,15.76890873569634,1,1,10749.0,10749.0,False,False,True,True,False
2025-03-01,konsumen,Papua Barat,Ikan Kembung,52355.0,44109.0,3.8542410537173666,-15.750167128258996,1,1,52355.0,52355.0,False,False,False,True,False
2025-01-01,produsen,Jawa Timur,Cabai Rawit Merah Tingkat Petani,56697.0,47781.0,116.34296180409814,-15.725699772474734,1,1,56697.0,56697.0,True,False,False,False,False
2024-07-01,konsumen,Sulawesi Barat,Jagung Tingkat Peternak,5177.0,4365.0,-26.950754903344155,-15.684759513231604,1,1,5177.0,5177.0,False,False,True,False,False
2025-07-01,produsen,Sulawesi Tenggara,Beras Premium Tingkat Penggilingan,13416.0,15509.0,-6.625835189309582,15.600775193798455,1,1,13416.0,13416.0,False,False,False,True,False
2024-02-01,konsumen,Gorontalo,Beras Medium,13902.0,16068.0,7.045507045507038,15.580492015537327,1,1,13902.0,13902.0,False,False,True,True,False
2024-06-01,konsumen,Sulawesi Utara,Ikan Bandeng,44839.0,37859.0,-3.9171148777508713,-15.566805682553131,1,1,44839.0,44839.0,False,False,False,True,False
2024-05-01,konsumen,Maluku,Jagung Tingkat Peternak,8282.0,6996.0,-36.3412759415834,-15.527650326008214,1,1,8282.0,8282.0,False,False,True,False,False
2023-10-01,produsen,Jambi,GKP Tk. Petani,5747.0,6637.0,-6.415893177007003,15.486340699495393,1,1,5747.0,5747.0,False,False,False,True,False
2025-01-01,konsumen,Papua Pegunungan,Ikan Tongkol,86667.0,100000.0,-11.157240827874649,15.384171599340002,1,1,86667.0,86667.0,False,False,False,True,False
2024-06-01,konsumen,Papua Selatan,Minyak Goreng Curah,23944.0,20267.0,37.727926373310325,-15.356665552956894,1,1,23944.0,23944.0,False,False,True,True,False
2025-01-01,produsen,Jawa Tengah,Cabai Rawit Merah Tingkat Petani,62110.0,52583.0,115.77210352614209,-15.338914828530026,1,1,62110.0,62110.0,True,False,False,False,False
2023-10-01,produsen,Sumatera Selatan,Beras Medium Tingkat Penggilingan,10690.0,12328.0,-8.97479564032697,15.322731524789512,1,1,10690.0,10690.0,False,False,False,True,False
2023-11-01,produsen,Jambi,Sapi Hidup (Tingkat Peternak/RPH),56782.0,48107.0,5.3078635014836895,-15.277728857736605,1,1,56782.0,56782.0,False,False,True,True,False
2022-09-01,konsumen,Sulawesi Tengah,Beras Premium,11750.0,13545.0,-0.4996189347108104,15.276595744680854,1,1,11750.0,11750.0,False,False,False,True,False
2024-03-01,produsen,Jawa Barat,GKG Tk. Penggilingan,8310.0,7045.0,-8.003985386914646,-15.222623345367026,1,1,8310.0,8310.0,False,False,False,True,False
2023-07-01,produsen,Sumatera Utara,GKP Tk. Penggilingan,6873.0,5832.0,18.397932816537477,-15.14622435617634,1,1,6873.0,6873.0,False,False,True,True,False
2025-03-01,konsumen,Gorontalo,Ikan Kembung,33490.0,38561.0,12.322243090957885,15.141833383099424,1,1,33490.0,33490.0,False,False,False,True,False
2023-08-01,produsen,Sumatera Selatan,GKP Tk. Petani,5475.0,6304.0,-0.544959128065392,15.141552511415535,1,1,5475.0,5475.0,False,False,False,True,False
2023-10-01,produsen,Lampung,Beras Medium Tingkat Penggilingan,10518.0,12110.0,-9.436886516273468,15.135957406351007,1,1,10518.0,10518.0,False,False,False,True,False
2024-12-01,konsumen,Maluku Utara,Ikan Tongkol,33111.0,28100.0,-0.6481231433972501,-15.133943402494642,1,1,33111.0,33111.0,False,False,False,True,False
2023-07-01,produsen,D.I Yogyakarta,GKP Tk. Penggilingan,6311.0,5367.0,19.912597377921347,-14.958009824116624,1,1,6311.0,6311.0,False,False,True,True,False
2023-11-01,produsen,Banten,Beras Medium Tingkat Penggilingan,11149.0,12815.0,14.091281211625063,14.943044219212487,1,1,11149.0,11149.0,False,False,True,True,False
2024-07-01,konsumen,Papua Barat Daya,Jagung Tingkat Peternak,8643.0,9934.0,28.234421364985174,14.936943191021633,1,1,8643.0,8643.0,False,False,True,False,False
2022-09-01,konsumen,Nusa Tenggara Barat,Beras Premium,10667.0,12260.0,1.6873212583412789,14.93390831536514,1,1,10667.0,10667.0,False,False,False,True,False
2023-08-01,produsen,Banten,Beras Premium Tingkat Penggilingan,11000.0,12642.0,-1.2833168805528095,14.927272727272722,1,1,11000.0,11000.0,False,False,False,True,False
2024-04-01,konsumen,Papua Pegunungan,Tepung Terigu Curah,23115.0,19667.0,-5.07186858316222,-14.916720744105561,1,1,23115.0,23115.0,False,False,True,True,False
2024-08-01,produsen,Lampung,Jagung Pipilan Kering Tingkat Petani,4104.0,4714.0,29.79127134724857,14.8635477582846,1,1,4104.0,4104.0,False,False,True,False,False
2024-03-01,produsen,Banten,GKP Tk. Petani,7208.0,6139.0,-0.743596805287805,-14.830743618202003,1,1,7208.0,7208.0,False,False,False,True,False
2022-09-01,konsumen,Sulawesi Tenggara,Beras Premium,11746.0,13482.0,0.27317739457060064,14.779499404052455,1,1,11746.0,11746.0,False,False,False,True,False
2024-09-01,konsumen,Papua Tengah,Kedelai Biji Kering,14075.0,12000.0,-8.216498206716661,-14.742451154529313,1,1,14075.0,14075.0,False,False,False,True,False
2023-04-01,konsumen,Bali,Kedelai Biji Kering,15061.0,12845.0,0.6684045184145448,-14.713498439678641,1,1,15061.0,15061.0,False,False,False,True,False
2023-04-01,konsumen,Jambi,Kedelai Biji Kering,14828.0,12647.0,2.135280341644852,-14.708659293229031,1,1,14828.0,14828.0,False,False,False,True,False
2022-04-01,konsumen,Aceh,Cabai Merah Keriting,40686.0,34702.0,-92.20275967803757,-14.707761883694637,1,1,40686.0,40686.0,False,False,True,False,False
2023-07-01,konsumen,Papua,Beras Medium,13725.0,15742.0,3.3586866480909805,14.695810564663025,1,1,13725.0,13725.0,False,False,False,True,False
2023-12-01,produsen,D.I Yogyakarta,GKG Tk. Penggilingan,6837.0,7841.0,-10.813983824680406,14.684803276290781,1,1,6837.0,6837.0,False,False,False,True,False
2023-10-01,produsen,Bali,Beras Medium Tingkat Penggilingan,11401.0,13073.0,-9.090184195837647,14.665380229804391,1,1,11401.0,11401.0,False,False,False,True,False
2024-08-01,konsumen,Papua Selatan,Kedelai Biji Kering,11239.0,9592.0,3.11009174311927,-14.654328676928552,1,1,11239.0,11239.0,False,False,False,True,False
2023-09-01,produsen,Lampung,GKP Tk. Petani,6287.0,5368.0,13.62732694740647,-14.617464609511687,1,1,6287.0,6287.0,False,False,False,True,False
2022-10-01,konsumen,Nusa Tenggara Timur,Beras Premium,14430.0,12322.0,16.549551732493327,-14.608454608454613,1,1,14430.0,14430.0,False,False,True,True,False
2023-10-01,produsen,Jawa Tengah,Beras Premium Tingkat Penggilingan,11861.0,13589.0,-10.422173551846537,14.568754742433176,1,1,11861.0,11861.0,False,False,True,True,False
2023-04-01,konsumen,Sulawesi Barat,Kedelai Biji Kering,14844.0,12682.0,-1.5062039678853445,-14.56480732956077,1,1,14844.0,14844.0,False,False,False,True,False
2025-01-01,konsumen,Papua,Ikan Tongkol,47484.0,40581.0,2.654790729851264,-14.537528430629266,1,1,47484.0,47484.0,False,False,False,True,False
2025-02-01,konsumen,Sulawesi Utara,Ikan Kembung,26919.0,30827.0,-0.3406019769723434,14.517626954938901,1,1,26919.0,26919.0,False,False,False,True,False
2022-09-01,konsumen,Sumatera Barat,Beras Premium,13743.0,15738.0,2.406855439642319,14.516481117659907,1,1,13743.0,13743.0,False,False,False,True,False
2023-07-01,produsen,Banten,GKP Tk. Penggilingan,6483.0,5544.0,19.43625644804716,-14.484035168903286,1,1,6483.0,6483.0,False,False,True,False,False
2023-09-01,produsen,Bali,GKG Tk. Penggilingan,7385.0,6316.0,10.174548709533049,-14.47528774542992,1,1,7385.0,7385.0,False,False,False,True,False
2022-09-01,konsumen,Kalimantan Selatan,Beras Premium,15394.0,17614.0,0.6933542647828306,14.421203066129662,1,1,15394.0,15394.0,False,False,False,True,False
2025-07-01,produsen,Gorontalo,Beras Medium Tingkat Penggilingan,12304.0,14077.0,-4.2415752198614705,14.409947984395322,1,1,12304.0,12304.0,False,False,False,True,False
2024-03-01,produsen,Nusa Tenggara Barat,GKP Tk. Petani,6479.0,5546.0,-6.169442433019556,-14.400370427535114,1,1,6479.0,6479.0,False,False,False,True,False
2022-09-01,konsumen,Sulawesi Utara,Beras Premium,11998.0,13724.0,1.3344594594594694,14.385730955159204,1,1,11998.0,11998.0,False,False,False,True,False
2024-12-01,konsumen,Aceh,Minyak Goreng Kemasan,18395.0,21035.0,2.6277616603436638,14.351726012503407,1,1,18395.0,18395.0,False,False,False,True,False
2023-04-01,konsumen,Kalimantan Utara,Kedelai Biji Kering,16449.0,14089.0,-0.163874726875457,-14.347376740227368,1,1,16449.0,16449.0,False,False,False,True,False
2025-03-01,konsumen,Gorontalo,Ikan Tongkol,31253.0,35736.0,14.299820795084672,14.344222954596365,1,1,31253.0,31253.0,False,False,True,True,False
2023-07-01,produsen,Aceh,GKP Tk. Penggilingan,6938.0,5943.0,23.981415296640463,-14.34130873450562,1,1,6938.0,6938.0,False,False,True,False,False
2022-09-01,konsumen,Kalimantan Timur,Beras Premium,13415.0,15337.0,0.3440795871044955,14.327245620573992,1,1,13415.0,13415.0,False,False,False,True,False
2025-02-01,konsumen,Gorontalo,Ikan Tongkol,27343.0,31253.0,3.138319942665313,14.299820795084672,1,1,27343.0,27343.0,False,False,False,True,False
2022-07-01,konsumen,Banten,Minyak Goreng Kemasan,19912.0,17081.0,-11.158702538705212,-14.217557251908397,1,1,19912.0,19912.0,False,False,True,True,False
2024-03-01,produsen,Kalimantan Tengah,GKG Tk. Penggilingan,7530.0,6460.0,-1.6329196603527052,-14.209827357237714,1,1,7530.0,7530.0,False,False,False,True,False
2023-12-01,produsen,Bali,Sapi Hidup (Tingkat Peternak/RPH),47904.0,41102.0,15.976274058830642,-14.199231796927192,1,1,47904.0,47904.0,False,False,True,True,False
2023-11-01,produsen,Sulawesi Selatan,Beras Premium Tingkat Penggilingan,12728.0,14529.0,16.985294117647065,14.14990571967316,1,1,12728.0,12728.0,False,False,True,True,False
2025-01-01,konsumen,Papua Tengah,Ikan Bandeng,60957.0,52347.0,-9.942825062419669,-14.124710861755007,1,1,60957.0,60957.0,False,False,False,True,False
2023-10-01,produsen,Lampung,Beras Premium Tingkat Penggilingan,11325.0,12921.0,-9.624132152262387,14.092715231788077,1,1,11325.0,11325.0,False,False,True,True,False
2023-10-01,produsen,Banten,Beras Medium Tingkat Penggilingan,9772.0,11149.0,-7.497160166603556,14.091281211625063,1,1,9772.0,9772.0,False,False,False,True,False
2025-01-01,konsumen,Nusa Tenggara Barat,Cabai Rawit Merah,79173.0,68041.0,153.73521776752236,-14.060348856302019,1,1,79173.0,79173.0,True,False,True,False,False
2023-10-01,produsen,Jawa Timur,Beras Medium Tingkat Penggilingan,10571.0,12056.0,-8.902102723198901,14.047866805411036,1,1,10571.0,10571.0,False,False,False,True,False
2023-10-01,produsen,Kalimantan Tengah,Beras Medium Tingkat Penggilingan,11106.0,12664.0,-5.40034071550256,14.028453088420667,1,1,11106.0,11106.0,False,False,False,True,False
2023-10-01,produsen,D.I Yogyakarta,Beras Medium Tingkat Penggilingan,11018.0,12561.0,-9.473338263084386,14.004356507533133,1,1,11018.0,11018.0,False,False,True,True,False
2024-12-01,konsumen,D.I Yogyakarta,Minyak Goreng Kemasan,16437.0,18729.0,-0.07295276308589838,13.944150392407373,1,1,16437.0,16437.0,False,False,False,True,False
